Vivado Simulator 2018.1
Time resolution is 1 ps
 Time Clk Rstb Valid Ready Last Data
   68550.0ns 1 1 0 1 0 10101111001011101010110111000111
   68600.0ns 0 1 0 1 0 10101111001011101010110111000111
   68650.0ns 1 1 0 1 0 10101111001011101010110111000111
   68700.0ns 0 1 0 1 0 10101111001011101010110111000111
   68750.0ns 1 1 0 1 0 10101111001011101010110111000111
   68800.0ns 0 1 0 1 0 10101111001011101010110111000111
   68850.0ns 1 1 0 1 0 10101111001011101010110111000111
   68900.0ns 0 1 0 1 0 10101111001011101010110111000111
   68950.0ns 1 1 0 1 0 10101111001011101010110111000111
   69000.0ns 0 1 0 1 0 10101111001011101010110111000111
   69050.0ns 1 1 0 1 0 10101111001011101010110111000111
   69100.0ns 0 1 0 1 0 10101111001011101010110111000111
   69150.0ns 1 1 0 1 0 10101111001011101010110111000111
   69200.0ns 0 1 0 1 0 10101111001011101010110111000111
   69250.0ns 1 1 0 1 0 10101111001011101010110111000111
   69300.0ns 0 1 0 1 0 10101111001011101010110111000111
   69350.0ns 1 1 0 1 0 10101111001011101010110111000111
   69400.0ns 0 1 0 1 0 10101111001011101010110111000111
   69450.0ns 1 1 0 1 0 10101111001011101010110111000111
   69500.0ns 0 1 0 1 0 10101111001011101010110111000111
   69550.0ns 1 1 0 1 0 10101111001011101010110111000111
   69600.0ns 0 1 0 1 0 10101111001011101010110111000111
   69650.0ns 1 1 0 1 0 10101111001011101010110111000111
   69700.0ns 0 1 0 1 0 10101111001011101010110111000111
   69750.0ns 1 1 0 1 0 10101111001011101010110111000111
   69800.0ns 0 1 0 1 0 10101111001011101010110111000111
   69850.0ns 1 1 0 1 0 10101111001011101010110111000111
   69900.0ns 0 1 0 1 0 10101111001011101010110111000111
   69950.0ns 1 1 0 1 0 10101111001011101010110111000111
   70000.0ns 0 1 0 1 0 10101111001011101010110111000111
   70050.0ns 1 1 0 1 0 10101111001011101010110111000111
   70100.0ns 0 1 0 1 0 10101111001011101010110111000111
   70150.0ns 1 1 0 1 0 10101111001011101010110111000111
   70200.0ns 0 1 0 1 0 10101111001011101010110111000111
   70250.0ns 1 1 0 1 0 10101111001011101010110111000111
   70300.0ns 0 1 0 1 0 10101111001011101010110111000111
   70350.0ns 1 1 0 1 0 10101111001011101010110111000111
   70400.0ns 0 1 0 1 0 10101111001011101010110111000111
   70450.0ns 1 1 0 1 0 10101111001011101010110111000111
   70500.0ns 0 1 0 1 0 10101111001011101010110111000111
   70550.0ns 1 1 0 1 0 10101111001011101010110111000111
   70600.0ns 0 1 0 1 0 10101111001011101010110111000111
   70650.0ns 1 1 0 1 0 10101111001011101010110111000111
   70700.0ns 0 1 0 1 0 10101111001011101010110111000111
   70750.0ns 1 1 0 1 0 10101111001011101010110111000111
   70800.0ns 0 1 0 1 0 10101111001011101010110111000111
   70850.0ns 1 1 0 1 0 10101111001011101010110111000111
   70900.0ns 0 1 0 1 0 10101111001011101010110111000111
   70950.0ns 1 1 0 1 0 10101111001011101010110111000111
   71000.0ns 0 1 0 1 0 10101111001011101010110111000111
   71050.0ns 1 1 0 1 0 10101111001011101010110111000111
   71100.0ns 0 1 0 1 0 10101111001011101010110111000111
   71150.0ns 1 1 0 1 0 10101111001011101010110111000111
   71200.0ns 0 1 0 1 0 10101111001011101010110111000111
   71250.0ns 1 1 0 1 0 10101111001011101010110111000111
   71300.0ns 0 1 0 1 0 10101111001011101010110111000111
   71350.0ns 1 1 0 1 0 10101111001011101010110111000111
   71400.0ns 0 1 0 1 0 10101111001011101010110111000111
   71450.0ns 1 1 0 1 0 10101111001011101010110111000111
   71500.0ns 0 1 0 1 0 10101111001011101010110111000111
   71550.0ns 1 1 0 1 0 10101111001011101010110111000111
   71600.0ns 0 1 0 1 0 10101111001011101010110111000111
   71650.0ns 1 1 0 1 0 10101111001011101010110111000111
   71700.0ns 0 1 0 1 0 10101111001011101010110111000111
   71750.0ns 1 1 0 1 0 10101111001011101010110111000111
   71800.0ns 0 1 0 1 0 10101111001011101010110111000111
   71850.0ns 1 1 0 1 0 10101111001011101010110111000111
   71900.0ns 0 1 0 1 0 10101111001011101010110111000111
   71950.0ns 1 1 0 1 0 10101111001011101010110111000111
   72000.0ns 0 1 0 1 0 10101111001011101010110111000111
   72050.0ns 1 1 0 1 0 10101111001011101010110111000111
   72100.0ns 0 1 0 1 0 10101111001011101010110111000111
   72150.0ns 1 1 0 1 0 10101111001011101010110111000111
   72200.0ns 0 1 0 1 0 10101111001011101010110111000111
   72250.0ns 1 1 0 1 0 10101111001011101010110111000111
   72300.0ns 0 1 0 1 0 10101111001011101010110111000111
   72350.0ns 1 1 0 1 0 10101111001011101010110111000111
   72400.0ns 0 1 0 1 0 10101111001011101010110111000111
   72450.0ns 1 1 0 1 0 10101111001011101010110111000111
   72500.0ns 0 1 0 1 0 10101111001011101010110111000111
   72550.0ns 1 1 0 1 0 10101111001011101010110111000111
   72600.0ns 0 1 0 1 0 10101111001011101010110111000111
   72650.0ns 1 1 0 1 0 10101111001011101010110111000111
   72700.0ns 0 1 0 1 0 10101111001011101010110111000111
   72750.0ns 1 1 0 1 0 10101111001011101010110111000111
   72800.0ns 0 1 0 1 0 10101111001011101010110111000111
   72850.0ns 1 1 0 1 0 10101111001011101010110111000111
   72900.0ns 0 1 0 1 0 10101111001011101010110111000111
   72950.0ns 1 1 0 1 0 10101111001011101010110111000111
   73000.0ns 0 1 0 1 0 10101111001011101010110111000111
   73050.0ns 1 1 0 1 0 10101111001011101010110111000111
   73100.0ns 0 1 0 1 0 10101111001011101010110111000111
   73150.0ns 1 1 0 1 0 10101111001011101010110111000111
   73200.0ns 0 1 0 1 0 10101111001011101010110111000111
   73250.0ns 1 1 0 1 0 10101111001011101010110111000111
   73300.0ns 0 1 0 1 0 10101111001011101010110111000111
   73350.0ns 1 1 0 1 0 10101111001011101010110111000111
   73400.0ns 0 1 0 1 0 10101111001011101010110111000111
   73450.0ns 1 1 0 1 0 10101111001011101010110111000111
   73500.0ns 0 1 0 1 0 10101111001011101010110111000111
   73550.0ns 1 1 0 1 0 10101111001011101010110111000111
   73600.0ns 0 1 0 1 0 10101111001011101010110111000111
   73650.0ns 1 1 0 1 0 10101111001011101010110111000111
   73700.0ns 0 1 0 1 0 10101111001011101010110111000111
   73750.0ns 1 1 0 1 0 10101111001011101010110111000111
   73800.0ns 0 1 0 1 0 10101111001011101010110111000111
   73850.0ns 1 1 0 1 0 10101111001011101010110111000111
   73900.0ns 0 1 0 1 0 10101111001011101010110111000111
   73950.0ns 1 1 0 1 0 10101111001011101010110111000111
   74000.0ns 0 1 0 1 0 10101111001011101010110111000111
   74050.0ns 1 1 0 1 0 10101111001011101010110111000111
   74100.0ns 0 1 0 1 0 10101111001011101010110111000111
   74150.0ns 1 1 0 1 0 10101111001011101010110111000111
   74200.0ns 0 1 0 1 0 10101111001011101010110111000111
   74250.0ns 1 1 0 1 0 10101111001011101010110111000111
   74300.0ns 0 1 0 1 0 10101111001011101010110111000111
   74350.0ns 1 1 0 1 0 10101111001011101010110111000111
   74400.0ns 0 1 0 1 0 10101111001011101010110111000111
   74450.0ns 1 1 0 1 0 10101111001011101010110111000111
   74500.0ns 0 1 0 1 0 10101111001011101010110111000111
   74550.0ns 1 1 0 1 0 10101111001011101010110111000111
   74600.0ns 0 1 0 1 0 10101111001011101010110111000111
   74650.0ns 1 1 0 1 0 10101111001011101010110111000111
   74700.0ns 0 1 0 1 0 10101111001011101010110111000111
   74750.0ns 1 1 0 1 0 10101111001011101010110111000111
   74800.0ns 0 1 0 1 0 10101111001011101010110111000111
   74850.0ns 1 1 0 1 0 10101111001011101010110111000111
   74900.0ns 0 1 0 1 0 10101111001011101010110111000111
   74950.0ns 1 1 0 1 0 10101111001011101010110111000111
   75000.0ns 0 1 0 1 0 10101111001011101010110111000111
   75050.0ns 1 1 0 1 0 10101111001011101010110111000111
   75100.0ns 0 1 0 1 0 10101111001011101010110111000111
   75150.0ns 1 1 0 1 0 10101111001011101010110111000111
   75200.0ns 0 1 0 1 0 10101111001011101010110111000111
   75250.0ns 1 1 0 1 0 10101111001011101010110111000111
   75300.0ns 0 1 0 1 0 10101111001011101010110111000111
   75350.0ns 1 1 0 1 0 10101111001011101010110111000111
   75400.0ns 0 1 0 1 0 10101111001011101010110111000111
   75450.0ns 1 1 0 1 0 10101111001011101010110111000111
   75500.0ns 0 1 0 1 0 10101111001011101010110111000111
   75550.0ns 1 1 0 1 0 10101111001011101010110111000111
   75600.0ns 0 1 0 1 0 10101111001011101010110111000111
   75650.0ns 1 1 0 1 0 10101111001011101010110111000111
   75700.0ns 0 1 0 1 0 10101111001011101010110111000111
   75750.0ns 1 1 0 1 0 10101111001011101010110111000111
   75800.0ns 0 1 0 1 0 10101111001011101010110111000111
   75850.0ns 1 1 0 1 0 10101111001011101010110111000111
   75900.0ns 0 1 0 1 0 10101111001011101010110111000111
   75950.0ns 1 1 0 1 0 10101111001011101010110111000111
   76000.0ns 0 1 0 1 0 10101111001011101010110111000111
   76050.0ns 1 1 0 1 0 10101111001011101010110111000111
   76100.0ns 0 1 0 1 0 10101111001011101010110111000111
   76150.0ns 1 1 0 1 0 10101111001011101010110111000111
   76200.0ns 0 1 0 1 0 10101111001011101010110111000111
   76250.0ns 1 1 0 1 0 10101111001011101010110111000111
   76300.0ns 0 1 0 1 0 10101111001011101010110111000111
   76350.0ns 1 1 0 1 0 10101111001011101010110111000111
   76400.0ns 0 1 0 1 0 10101111001011101010110111000111
   76450.0ns 1 1 0 1 0 10101111001011101010110111000111
   76500.0ns 0 1 0 1 0 10101111001011101010110111000111
   76550.0ns 1 1 0 1 0 10101111001011101010110111000111
   76600.0ns 0 1 0 1 0 10101111001011101010110111000111
   76650.0ns 1 1 0 1 0 10101111001011101010110111000111
   76700.0ns 0 1 0 1 0 10101111001011101010110111000111
   76750.0ns 1 1 0 1 0 10101111001011101010110111000111
   76800.0ns 0 1 0 1 0 10101111001011101010110111000111
   76850.0ns 1 1 0 1 0 10101111001011101010110111000111
   76900.0ns 0 1 0 1 0 10101111001011101010110111000111
   76950.0ns 1 1 0 1 0 10101111001011101010110111000111
   77000.0ns 0 1 0 1 0 10101111001011101010110111000111
   77050.0ns 1 1 0 1 0 10101111001011101010110111000111
   77100.0ns 0 1 0 1 0 10101111001011101010110111000111
   77150.0ns 1 1 0 1 0 10101111001011101010110111000111
   77200.0ns 0 1 0 1 0 10101111001011101010110111000111
   77250.0ns 1 1 0 1 0 10101111001011101010110111000111
   77300.0ns 0 1 0 1 0 10101111001011101010110111000111
   77350.0ns 1 1 0 1 0 10101111001011101010110111000111
   77400.0ns 0 1 0 1 0 10101111001011101010110111000111
   77450.0ns 1 1 0 1 0 10101111001011101010110111000111
   77500.0ns 0 1 0 1 0 10101111001011101010110111000111
   77550.0ns 1 1 0 1 0 10101111001011101010110111000111
   77600.0ns 0 1 0 1 0 10101111001011101010110111000111
   77650.0ns 1 1 0 1 0 10101111001011101010110111000111
   77700.0ns 0 1 0 1 0 10101111001011101010110111000111
   77750.0ns 1 1 0 1 0 10101111001011101010110111000111
   77800.0ns 0 1 0 1 0 10101111001011101010110111000111
   77850.0ns 1 1 0 1 0 10101111001011101010110111000111
   77900.0ns 0 1 0 1 0 10101111001011101010110111000111
   77950.0ns 1 1 0 1 0 10101111001011101010110111000111
   78000.0ns 0 1 0 1 0 10101111001011101010110111000111
   78050.0ns 1 1 0 1 0 10101111001011101010110111000111
   78100.0ns 0 1 0 1 0 10101111001011101010110111000111
   78150.0ns 1 1 0 1 0 10101111001011101010110111000111
   78200.0ns 0 1 0 1 0 10101111001011101010110111000111
   78250.0ns 1 1 0 1 0 10101111001011101010110111000111
   78300.0ns 0 1 0 1 0 10101111001011101010110111000111
   78350.0ns 1 1 0 1 0 10101111001011101010110111000111
   78400.0ns 0 1 0 1 0 10101111001011101010110111000111
   78450.0ns 1 1 0 1 0 10101111001011101010110111000111
   78500.0ns 0 1 0 1 0 10101111001011101010110111000111
   78550.0ns 1 1 0 1 0 10101111001011101010110111000111
   78600.0ns 0 1 0 1 0 10101111001011101010110111000111
   78650.0ns 1 1 0 1 0 10101111001011101010110111000111
   78700.0ns 0 1 0 1 0 10101111001011101010110111000111
   78750.0ns 1 1 0 1 0 10101111001011101010110111000111
   78800.0ns 0 1 0 1 0 10101111001011101010110111000111
   78850.0ns 1 1 0 1 0 10101111001011101010110111000111
   78900.0ns 0 1 0 1 0 10101111001011101010110111000111
   78950.0ns 1 1 0 1 0 10101111001011101010110111000111
   79000.0ns 0 1 0 1 0 10101111001011101010110111000111
   79050.0ns 1 1 0 1 0 10101111001011101010110111000111
   79100.0ns 0 1 0 1 0 10101111001011101010110111000111
   79150.0ns 1 1 0 1 0 10101111001011101010110111000111
   79200.0ns 0 1 0 1 0 10101111001011101010110111000111
   79250.0ns 1 1 0 1 0 10101111001011101010110111000111
   79300.0ns 0 1 0 1 0 10101111001011101010110111000111
   79350.0ns 1 1 0 1 0 10101111001011101010110111000111
   79400.0ns 0 1 0 1 0 10101111001011101010110111000111
   79450.0ns 1 1 0 1 0 10101111001011101010110111000111
   79500.0ns 0 1 0 1 0 10101111001011101010110111000111
   79550.0ns 1 1 0 1 0 10101111001011101010110111000111
   79600.0ns 0 1 0 1 0 10101111001011101010110111000111
   79650.0ns 1 1 0 1 0 10101111001011101010110111000111
   79700.0ns 0 1 0 1 0 10101111001011101010110111000111
   79750.0ns 1 1 0 1 0 10101111001011101010110111000111
   79800.0ns 0 1 0 1 0 10101111001011101010110111000111
   79850.0ns 1 1 0 1 0 10101111001011101010110111000111
   79900.0ns 0 1 0 1 0 10101111001011101010110111000111
   79950.0ns 1 1 0 1 0 10101111001011101010110111000111
   80000.0ns 0 1 0 1 0 10101111001011101010110111000111
   80050.0ns 1 1 0 1 0 10101111001011101010110111000111
   80100.0ns 0 1 0 1 0 10101111001011101010110111000111
   80150.0ns 1 1 0 1 0 10101111001011101010110111000111
   80200.0ns 0 1 0 1 0 10101111001011101010110111000111
   80250.0ns 1 1 0 1 0 10101111001011101010110111000111
   80300.0ns 0 1 0 1 0 10101111001011101010110111000111
   80350.0ns 1 1 0 1 0 10101111001011101010110111000111
   80400.0ns 0 1 0 1 0 10101111001011101010110111000111
   80450.0ns 1 1 0 1 0 10101111001011101010110111000111
   80500.0ns 0 1 0 1 0 10101111001011101010110111000111
   80550.0ns 1 1 0 1 0 10101111001011101010110111000111
   80600.0ns 0 1 0 1 0 10101111001011101010110111000111
   80650.0ns 1 1 0 1 0 10101111001011101010110111000111
   80700.0ns 0 1 0 1 0 10101111001011101010110111000111
   80750.0ns 1 1 0 1 0 10101111001011101010110111000111
   80800.0ns 0 1 0 1 0 10101111001011101010110111000111
   80850.0ns 1 1 0 1 0 10101111001011101010110111000111
   80900.0ns 0 1 0 1 0 10101111001011101010110111000111
   80950.0ns 1 1 0 1 0 10101111001011101010110111000111
   81000.0ns 0 1 0 1 0 10101111001011101010110111000111
   81050.0ns 1 1 0 1 0 10101111001011101010110111000111
   81100.0ns 0 1 0 1 0 10101111001011101010110111000111
   81150.0ns 1 1 0 1 0 10101111001011101010110111000111
   81200.0ns 0 1 0 1 0 10101111001011101010110111000111
   81250.0ns 1 1 0 1 0 10101111001011101010110111000111
   81300.0ns 0 1 0 1 0 10101111001011101010110111000111
   81350.0ns 1 1 0 1 0 10101111001011101010110111000111
   81400.0ns 0 1 0 1 0 10101111001011101010110111000111
   81450.0ns 1 1 0 1 0 10101111001011101010110111000111
   81500.0ns 0 1 0 1 0 10101111001011101010110111000111
   81550.0ns 1 1 0 1 0 10101111001011101010110111000111
   81600.0ns 0 1 0 1 0 10101111001011101010110111000111
   81650.0ns 1 1 0 1 0 10101111001011101010110111000111
   81700.0ns 0 1 0 1 0 10101111001011101010110111000111
   81750.0ns 1 1 0 1 0 10101111001011101010110111000111
   81800.0ns 0 1 0 1 0 10101111001011101010110111000111
   81850.0ns 1 1 0 1 0 10101111001011101010110111000111
   81900.0ns 0 1 0 1 0 10101111001011101010110111000111
   81950.0ns 1 1 0 1 0 10101111001011101010110111000111
   82000.0ns 0 1 0 1 0 10101111001011101010110111000111
   82050.0ns 1 1 0 1 0 10101111001011101010110111000111
   82100.0ns 0 1 0 1 0 10101111001011101010110111000111
   82150.0ns 1 1 0 1 0 10101111001011101010110111000111
   82200.0ns 0 1 0 1 0 10101111001011101010110111000111
   82250.0ns 1 1 0 1 0 10101111001011101010110111000111
   82300.0ns 0 1 0 1 0 10101111001011101010110111000111
   82350.0ns 1 1 0 1 0 10101111001011101010110111000111
   82400.0ns 0 1 0 1 0 10101111001011101010110111000111
   82450.0ns 1 1 0 1 0 10101111001011101010110111000111
   82500.0ns 0 1 0 1 0 10101111001011101010110111000111
   82550.0ns 1 1 0 1 0 10101111001011101010110111000111
   82600.0ns 0 1 0 1 0 10101111001011101010110111000111
   82650.0ns 1 1 0 1 0 10101111001011101010110111000111
   82700.0ns 0 1 0 1 0 10101111001011101010110111000111
   82750.0ns 1 1 0 1 0 10101111001011101010110111000111
   82800.0ns 0 1 0 1 0 10101111001011101010110111000111
   82850.0ns 1 1 0 1 0 10101111001011101010110111000111
   82900.0ns 0 1 0 1 0 10101111001011101010110111000111
   82950.0ns 1 1 0 1 0 10101111001011101010110111000111
   83000.0ns 0 1 0 1 0 10101111001011101010110111000111
   83050.0ns 1 1 0 1 0 10101111001011101010110111000111
   83100.0ns 0 1 0 1 0 10101111001011101010110111000111
   83150.0ns 1 1 0 1 0 10101111001011101010110111000111
   83200.0ns 0 1 0 1 0 10101111001011101010110111000111
   83250.0ns 1 1 0 1 0 10101111001011101010110111000111
   83300.0ns 0 1 0 1 0 10101111001011101010110111000111
   83350.0ns 1 1 0 1 0 10101111001011101010110111000111
   83400.0ns 0 1 0 1 0 10101111001011101010110111000111
   83450.0ns 1 1 0 1 0 10101111001011101010110111000111
   83500.0ns 0 1 0 1 0 10101111001011101010110111000111
   83550.0ns 1 1 0 1 0 10101111001011101010110111000111
   83600.0ns 0 1 0 1 0 10101111001011101010110111000111
   83650.0ns 1 1 0 1 0 10101111001011101010110111000111
   83700.0ns 0 1 0 1 0 10101111001011101010110111000111
   83750.0ns 1 1 0 1 0 10101111001011101010110111000111
   83800.0ns 0 1 0 1 0 10101111001011101010110111000111
   83850.0ns 1 1 0 1 0 10101111001011101010110111000111
   83900.0ns 0 1 0 1 0 10101111001011101010110111000111
   83950.0ns 1 1 0 1 0 10101111001011101010110111000111
   84000.0ns 0 1 0 1 0 10101111001011101010110111000111
   84050.0ns 1 1 0 1 0 10101111001011101010110111000111
   84100.0ns 0 1 0 1 0 10101111001011101010110111000111
   84150.0ns 1 1 0 1 0 10101111001011101010110111000111
   84200.0ns 0 1 0 1 0 10101111001011101010110111000111
   84250.0ns 1 1 0 1 0 10101111001011101010110111000111
   84300.0ns 0 1 0 1 0 10101111001011101010110111000111
   84350.0ns 1 1 0 1 0 10101111001011101010110111000111
   84400.0ns 0 1 0 1 0 10101111001011101010110111000111
   84450.0ns 1 1 0 1 0 10101111001011101010110111000111
   84500.0ns 0 1 0 1 0 10101111001011101010110111000111
   84550.0ns 1 1 0 1 0 10101111001011101010110111000111
   84600.0ns 0 1 0 1 0 10101111001011101010110111000111
   84650.0ns 1 1 0 1 0 10101111001011101010110111000111
   84700.0ns 0 1 0 1 0 10101111001011101010110111000111
   84750.0ns 1 1 0 1 0 10101111001011101010110111000111
   84800.0ns 0 1 0 1 0 10101111001011101010110111000111
   84850.0ns 1 1 0 1 0 10101111001011101010110111000111
   84900.0ns 0 1 0 1 0 10101111001011101010110111000111
   84950.0ns 1 1 0 1 0 10101111001011101010110111000111
   85000.0ns 0 1 0 1 0 10101111001011101010110111000111
   85050.0ns 1 1 0 1 0 10101111001011101010110111000111
   85100.0ns 0 1 0 1 0 10101111001011101010110111000111
   85150.0ns 1 1 0 1 0 10101111001011101010110111000111
   85200.0ns 0 1 0 1 0 10101111001011101010110111000111
   85250.0ns 1 1 0 1 0 10101111001011101010110111000111
   85300.0ns 0 1 0 1 0 10101111001011101010110111000111
   85350.0ns 1 1 0 1 0 10101111001011101010110111000111
   85400.0ns 0 1 0 1 0 10101111001011101010110111000111
   85450.0ns 1 1 0 1 0 10101111001011101010110111000111
   85500.0ns 0 1 0 1 0 10101111001011101010110111000111
   85550.0ns 1 1 0 1 0 10101111001011101010110111000111
   85600.0ns 0 1 0 1 0 10101111001011101010110111000111
   85650.0ns 1 1 0 1 0 10101111001011101010110111000111
   85700.0ns 0 1 0 1 0 10101111001011101010110111000111
   85750.0ns 1 1 0 1 0 10101111001011101010110111000111
   85800.0ns 0 1 0 1 0 10101111001011101010110111000111
   85850.0ns 1 1 0 1 0 10101111001011101010110111000111
   85900.0ns 0 1 0 1 0 10101111001011101010110111000111
   85950.0ns 1 1 0 1 0 10101111001011101010110111000111
   86000.0ns 0 1 0 1 0 10101111001011101010110111000111
   86050.0ns 1 1 0 1 0 10101111001011101010110111000111
   86100.0ns 0 1 0 1 0 10101111001011101010110111000111
   86150.0ns 1 1 0 1 0 10101111001011101010110111000111
   86200.0ns 0 1 0 1 0 10101111001011101010110111000111
   86250.0ns 1 1 0 1 0 10101111001011101010110111000111
   86300.0ns 0 1 0 1 0 10101111001011101010110111000111
   86350.0ns 1 1 0 1 0 10101111001011101010110111000111
   86400.0ns 0 1 0 1 0 10101111001011101010110111000111
   86450.0ns 1 1 0 1 0 10101111001011101010110111000111
   86500.0ns 0 1 0 1 0 10101111001011101010110111000111
   86550.0ns 1 1 0 1 0 10101111001011101010110111000111
   86600.0ns 0 1 0 1 0 10101111001011101010110111000111
   86650.0ns 1 1 0 1 0 10101111001011101010110111000111
   86700.0ns 0 1 0 1 0 10101111001011101010110111000111
   86750.0ns 1 1 0 1 0 10101111001011101010110111000111
   86800.0ns 0 1 0 1 0 10101111001011101010110111000111
   86850.0ns 1 1 0 1 0 10101111001011101010110111000111
   86900.0ns 0 1 0 1 0 10101111001011101010110111000111
   86950.0ns 1 1 0 1 0 10101111001011101010110111000111
   87000.0ns 0 1 0 1 0 10101111001011101010110111000111
   87050.0ns 1 1 0 1 0 10101111001011101010110111000111
   87100.0ns 0 1 0 1 0 10101111001011101010110111000111
   87150.0ns 1 1 0 1 0 10101111001011101010110111000111
   87200.0ns 0 1 0 1 0 10101111001011101010110111000111
   87250.0ns 1 1 0 1 0 10101111001011101010110111000111
   87300.0ns 0 1 0 1 0 10101111001011101010110111000111
   87350.0ns 1 1 0 1 0 10101111001011101010110111000111
   87400.0ns 0 1 0 1 0 10101111001011101010110111000111
   87450.0ns 1 1 0 1 0 10101111001011101010110111000111
   87500.0ns 0 1 0 1 0 10101111001011101010110111000111
   87550.0ns 1 1 0 1 0 10101111001011101010110111000111
   87600.0ns 0 1 0 1 0 10101111001011101010110111000111
   87650.0ns 1 1 0 1 0 10101111001011101010110111000111
   87700.0ns 0 1 0 1 0 10101111001011101010110111000111
   87750.0ns 1 1 0 1 0 10101111001011101010110111000111
   87800.0ns 0 1 0 1 0 10101111001011101010110111000111
   87850.0ns 1 1 0 1 0 10101111001011101010110111000111
   87900.0ns 0 1 0 1 0 10101111001011101010110111000111
   87950.0ns 1 1 0 1 0 10101111001011101010110111000111
   88000.0ns 0 1 0 1 0 10101111001011101010110111000111
   88050.0ns 1 1 0 1 0 10101111001011101010110111000111
   88100.0ns 0 1 0 1 0 10101111001011101010110111000111
   88150.0ns 1 1 0 1 0 10101111001011101010110111000111
   88200.0ns 0 1 0 1 0 10101111001011101010110111000111
   88250.0ns 1 1 0 1 0 10101111001011101010110111000111
   88300.0ns 0 1 0 1 0 10101111001011101010110111000111
   88350.0ns 1 1 0 1 0 10101111001011101010110111000111
   88400.0ns 0 1 0 1 0 10101111001011101010110111000111
   88450.0ns 1 1 0 1 0 10101111001011101010110111000111
   88500.0ns 0 1 0 1 0 10101111001011101010110111000111
   88550.0ns 1 1 0 1 0 10101111001011101010110111000111
   88600.0ns 0 1 0 1 0 10101111001011101010110111000111
   88650.0ns 1 1 0 1 0 10101111001011101010110111000111
   88700.0ns 0 1 0 1 0 10101111001011101010110111000111
   88750.0ns 1 1 0 1 0 10101111001011101010110111000111
   88800.0ns 0 1 0 1 0 10101111001011101010110111000111
   88850.0ns 1 1 0 1 0 10101111001011101010110111000111
   88900.0ns 0 1 0 1 0 10101111001011101010110111000111
   88950.0ns 1 1 0 1 0 10101111001011101010110111000111
   89000.0ns 0 1 0 1 0 10101111001011101010110111000111
   89050.0ns 1 1 0 1 0 10101111001011101010110111000111
   89100.0ns 0 1 0 1 0 10101111001011101010110111000111
   89150.0ns 1 1 0 1 0 10101111001011101010110111000111
   89200.0ns 0 1 0 1 0 10101111001011101010110111000111
   89250.0ns 1 1 0 1 0 10101111001011101010110111000111
   89300.0ns 0 1 0 1 0 10101111001011101010110111000111
   89350.0ns 1 1 0 1 0 10101111001011101010110111000111
   89400.0ns 0 1 0 1 0 10101111001011101010110111000111
   89450.0ns 1 1 0 1 0 10101111001011101010110111000111
   89500.0ns 0 1 0 1 0 10101111001011101010110111000111
   89550.0ns 1 1 0 1 0 10101111001011101010110111000111
   89600.0ns 0 1 0 1 0 10101111001011101010110111000111
   89650.0ns 1 1 0 1 0 10101111001011101010110111000111
   89700.0ns 0 1 0 1 0 10101111001011101010110111000111
   89750.0ns 1 1 0 1 0 10101111001011101010110111000111
   89800.0ns 0 1 0 1 0 10101111001011101010110111000111
   89850.0ns 1 1 0 1 0 10101111001011101010110111000111
   89900.0ns 0 1 0 1 0 10101111001011101010110111000111
   89950.0ns 1 1 0 1 0 10101111001011101010110111000111
   90000.0ns 0 1 0 1 0 10101111001011101010110111000111
   90050.0ns 1 1 0 1 0 10101111001011101010110111000111
   90100.0ns 0 1 0 1 0 10101111001011101010110111000111
   90150.0ns 1 1 0 1 0 10101111001011101010110111000111
   90200.0ns 0 1 0 1 0 10101111001011101010110111000111
   90250.0ns 1 1 0 1 0 10101111001011101010110111000111
   90300.0ns 0 1 0 1 0 10101111001011101010110111000111
   90350.0ns 1 1 0 1 0 10101111001011101010110111000111
   90400.0ns 0 1 0 1 0 10101111001011101010110111000111
   90450.0ns 1 1 0 1 0 10101111001011101010110111000111
   90500.0ns 0 1 0 1 0 10101111001011101010110111000111
   90550.0ns 1 1 0 1 0 10101111001011101010110111000111
   90600.0ns 0 1 0 1 0 10101111001011101010110111000111
   90650.0ns 1 1 0 1 0 10101111001011101010110111000111
   90700.0ns 0 1 0 1 0 10101111001011101010110111000111
   90750.0ns 1 1 0 1 0 10101111001011101010110111000111
   90800.0ns 0 1 0 1 0 10101111001011101010110111000111
   90850.0ns 1 1 0 1 0 10101111001011101010110111000111
   90900.0ns 0 1 0 1 0 10101111001011101010110111000111
   90950.0ns 1 1 0 1 0 10101111001011101010110111000111
   91000.0ns 0 1 0 1 0 10101111001011101010110111000111
   91050.0ns 1 1 0 1 0 10101111001011101010110111000111
   91100.0ns 0 1 0 1 0 10101111001011101010110111000111
   91150.0ns 1 1 0 1 0 10101111001011101010110111000111
   91200.0ns 0 1 0 1 0 10101111001011101010110111000111
   91250.0ns 1 1 0 1 0 10101111001011101010110111000111
   91300.0ns 0 1 0 1 0 10101111001011101010110111000111
   91350.0ns 1 1 0 1 0 10101111001011101010110111000111
   91400.0ns 0 1 0 1 0 10101111001011101010110111000111
   91450.0ns 1 1 0 1 0 10101111001011101010110111000111
   91500.0ns 0 1 0 1 0 10101111001011101010110111000111
   91550.0ns 1 1 0 1 0 10101111001011101010110111000111
   91600.0ns 0 1 0 1 0 10101111001011101010110111000111
   91650.0ns 1 1 0 1 0 10101111001011101010110111000111
   91700.0ns 0 1 0 1 0 10101111001011101010110111000111
   91750.0ns 1 1 0 1 0 10101111001011101010110111000111
